OPE ID,School,Recipients
00368900, Lyndon State College,225.0
00369000, Marlboro College,
00369100, Middlebury College,563.0
00369200, Norwich University,695.0
00369300, Southern Vermont College,
00369400, Saint Michael's College,695.0
00369600, University of Vermont and State Agricultural College,716.0
00369800, Vermont Technical College,179.0
00370200, Averett University,116.0
00370300, Bluefield College,
00370400, Bridgewater College,453.0
00370500, College of William & Mary,265.0
00370600, Christopher Newport University,
00370700, Richard Bland College,
00370800, Eastern Mennonite University,358.0
00370900, Emory & Henry College,65.0
00371100, Ferrum College,111.0
00371200, Tidewater Community College,
00371300, Hampden Sydney College,87.0
00371400, Hampton University,392.0
00371500, Hollins University,135.0
00371900, Longwood University,116.0
00372000, Lynchburg College,224.0
00372100, James Madison University,415.0
00372300, Mary Baldwin College,207.0
00372400, Marymount University,60.0
00372600, American National University,83.0
00372700, Northern Virginia Community College,128.0
00372800, Old Dominion University,122.0
00373200, Radford University,65.0
00373300, Randolph - Macon College,193.0
00373400, Randolph College,51.0
00373500, Virginia Commonwealth University,400.0
00373600, Roanoke College,186.0
00373700, Shenandoah University,77.0
00373800, Southern Virginia University,
00374200, Sweet Briar College,23.0
00374400, University of Richmond,152.0
00374500, University of Virginia,1313.0
00374600, University of Mary Washington,77.0
00374700, University of Virginia's College at Wise (The),
00374800, Eastern Shore Community College,
00374900, George Mason University,170.0
00375100, Patrick Henry Community College,
00375300, Virginia Military Institute,125.0
00375400, Virginia Polytechnic Institute & State University,1037.0
00375800, Danville Community College,
00375900, J Sargeant Reynolds Community College,
00376000, Virginia Western Community College,
00376100, Wytheville Community College,
00376200, Virginia University of Lynchburg,
00376400, Virginia State University,109.0
00376500, Norfolk State University,151.0
00376600, Virginia Union University,
00376700, Virginia Wesleyan College,133.0
00376800, Washington and Lee University,18.0
00376900, Bellevue College,
00377000, Big Bend Community College,21.0
00377100, Central Washington University,603.0
00377200, Centralia College,
00377300, Clark College,
00377400, Columbia Basin College,
00377500, Eastern Washington University,819.0
00377600, Everett Community College,
00377700, Heritage University,25.0
00377800, Gonzaga University,837.0
00377900, Grays Harbor College,
00378000, Green River Community College,
00378100, Highline College,
00378200, Lower Columbia College,
00378300, Northwest University,75.0
00378400, Olympic College,
00378500, Pacific Lutheran University,797.0
00378600, Peninsula College,
00378700, Seattle Central Community College,
00378800, Seattle Pacific University,724.0
00379000, Seattle University,374.0
00379100, Shoreline Community College,
00379200, Skagit Valley College,
00379300, Spokane Community College,
00379400, Saint Martin's University,79.0
00379600, Tacoma Community College,
00379700, University of Puget Sound,618.0
00379800, University of Washington - Seattle,3150.0
00379900, Walla Walla University,229.0
00380000, Washington State University,2884.0
00380100, Wenatchee Valley College,
00380200, Western Washington University,768.0
00380300, Whitman College,196.0
00380400, Whitworth University,471.0
00380500, Yakima Valley Community College,
00380600, Alderson Broaddus University,212.0
00380800, Bethany College,185.0
00380900, Bluefield State College,
00381000, Concord University,191.0
00381100, Davis & Elkins College,23.0
00381200, Fairmont State University,137.0
00381300, Glenville State College,
00381500, Marshall University,397.0
00381600, Southern West Virginia Community and Technical College,
00381800, University of Charleston,83.0
00381900, Ohio Valley University,22.0
00382000, Salem International University,32.0
00382200, Shepherd University,99.0
00382300, West Liberty University,69.0
00382600, West Virginia State University,21.0
00382700, West Virginia University,2288.0
00382800, West Virginia University - Parkersburg,
00383000, West Virginia Wesleyan College,43.0
00383100, Wheeling Jesuit University,208.0
00383200, Alverno College,144.0
00383500, Beloit College,122.0
00383700, Cardinal Stritch University,42.0
00383800, Carroll University,313.0
00383900, Carthage College,379.0
00384000, Western Technical College,
00384200, Concordia University,
00384800, Edgewood College,58.0
00385000, Silver Lake College of the Holy Family,
00385400, Lakeland College,21.0
00385600, Lawrence University of Wisconsin,449.0
00386100, Marian University,68.0
00386300, Marquette University,1962.0
00386600, Milwaukee Area Technical College,
00386800, Milwaukee School of Engineering,178.0
00386900, Mount Mary University,47.0
00387500, Northland College,65.0
00388400, Ripon College,283.0
00389200, Saint Norbert College,310.0
00389500, University of Wisconsin - Madison,3405.0
00389600, University of Wisconsin - Milwaukee,2009.0
00389700, University of Wisconsin Colleges,
00389900, University of Wisconsin - Green Bay,511.0
00391100, Viterbo University,124.0
00391500, University of Wisconsin - Stout,878.0
00391700, University of Wisconsin - Eau Claire,883.0
00391900, University of Wisconsin - LaCrosse,397.0
00392000, University of Wisconsin - Oshkosh,487.0
00392100, University of Wisconsin - Platteville,809.0
00392300, University of Wisconsin - River Falls,508.0
00392400, University of Wisconsin - Stevens Point,2010.0
00392500, University of Wisconsin - Superior,316.0
00392600, University of Wisconsin - Whitewater,1574.0
00392800, Casper College,
00392900, Eastern Wyoming College,
00393000, Northern Wyoming Community College District,
00393100, Northwest College,
00393200, University of Wyoming,374.0
00393300, Western Wyoming Community College,
00393500, University of Guam,
00393600, Pontifical Catholic University of Puerto Rico (The),280.0
00393700, University of the Sacred Heart,227.0
00393800, Inter American University of Puerto Rico - San German Campus,367.0
00393900, Inter American University of Puerto Rico - Aguadilla Campus,
00394000, Inter American University of Puerto Rico - Metropolitan Campus,
00394100, Universidad del Este,
00394300, University of Puerto Rico - Humacao University College,
00394400, University of Puerto Rico - Mayaguez,
00394600, University of the Virgin Islands,6.0
00394700," University of California, Hastings College of the Law",675.0
00394800, San Francisco Art Institute,
00395400, University of Central Florida,1105.0
00395500, University of West Florida (The),110.0
00395600, Dalton State College,
00396100, Harper College,
00396300, American Institute of Business,69.0
00396500, Bay State College,49.0
00396600, Boston Architectural College,
00396900, University of Minnesota - Twin Cities,1220.0
00397400, Mesivtha Tifereth Jerusalem of America,
00397600, Rabbinical Academy Mesivta Rabbi Chaim Berlin,
00397700, Rabbinical College Ch'san Sofer of New York,
00397800, Rabbinical Seminary of America,
00397900," Teachers College, Columbia University",88.0
00398100, University of North Carolina School of the Arts,42.0
00398200, Cleveland Institute of Art (The),92.0
00398500, Oral Roberts University,1023.0
00398600, DeSales University,67.0
00398700, La Roche College,142.0
00398800, Neumann University,
00399000, Florence - Darlington Technical College,20.0
00399100, Greenville Technical College,
00399200, Piedmont Technical College,
00399300, Midlands Technical College,
00399400, Spartanburg Community College,
00399500, Central Carolina Technical College,
00399600, York Technical College,
00399800, Chattanooga State Community College,
00399900, Cleveland State Community College,
00400300, Central Texas College District,
00400400, John Tyler Community College,
00400700, Madison Area Technical College,
00400900, Mesabi Range College,
00402400, Georgia Northwestern Technical College,
00402500, Tennessee College of Applied Technology - Knoxville,
00402600, Tennessee College of Applied Technology - Crossville,
00402700, Utah Valley University,122.0
00403300, Asheville Buncombe Technical Community College,
00405600, North American Baptist Seminary,
00405700, National American University,
00406200, Pitt Community College,
00406900, University of Minnesota - Crookston,82.0
00407100, Walsh College of Accountancy & Business Administration,
00407200, Northwood University,
00407500, Eastern Iowa Community College District,
00407600, Kirkwood Community College,
00408000, Starr King School for the Ministry,
00445200, Montgomery County Community College,
00446700, Tucson College,
00448000, De Anza Community College,
00448100, Ohlone College,
00448400, John F. Kennedy University,12.0
00449400, Everest College,
00450200, City College of San Francisco,37.0
00450300, Everest College,
00450600, Colorado Mountain College,
00450700, Everest College,
00450800, University of Colorado Denver,331.0
00450900, University of Colorado at Colorado Springs,164.0
00451300, Housatonic Community College,
00454900, Leeward Community College,
00456800, Midstate College,
00457900, International Business College,117.0
00458600, Kaplan University,
00458700, Northeast Iowa Community College,
00459500, Hawkeye Community College,
00459800, Iowa Western Community College,
00460000, Northwest Iowa Community College,
00460800, Barton County Community College,
00461700, National College,9.0
00461800, Spencerian College,71.0
00461900, Sullivan University,104.0
00462100, Ayers Career College,
00462500, Delgado Community College,
00464100, Dunwoody College of Technology,
00464200, Globe University,
00464500, Minneapolis Business College,72.0
00464600, Minnesota School of Business,
00465000, Chesapeake College,2.0
00466100, Hampshire College,2.0
00466600, Salter College,
00466700, School of The Museum of Fine Arts,
00467300, Baker College,
00469200, Dorsey School of Business,
00470300, Logan University,377.0
00471100, State Technical College of Missouri,
00471300, Three Rivers Community College,
00472900, Mount Washington College,14.0
00473100, Daniel Webster College,
00473600, Bergen Community College,
00474000, Mercer County Community College,
00474200, Central New Mexico Community College,20.0
00474300, Clovis Community College,
00477600, Central Yeshiva Tomchei Tmimim Lubavitz,
00478800, Herkimer County Community College - SUNY Office of Community Colleges,
00479800, Mirrer Yeshiva Central Institute,
00479900, Monroe College,
00481100, Everest Institute,
00483500, Caldwell Community College & Technical Institute,
00483800, Guilford Technical Community College,
00484400, Wake Technical Community College,
00484500, Wilson Community College,
00485200, Clark State Community College,
00485300, Bradford School,127.0
00485500, Davis College,
00486100, University of Northwestern Ohio,
00486600, Stautzenberger College,
00487800, Clackamas Community College,
00488200, Oregon Health & Science University,723.0
00489000, Central Penn College,
00489400, Erie Business Center,
00489800, McCann School of Business & Technology,
00490200, Penn Commercial Business/Technical School,
00491000, Kaplan Career Institute,
00492000, Trident Technical College,
00492300, Clinton College,
00492400, Forrest College,11.0
00492500, Horry - Georgetown Technical College,
00492600, Tri-County Technical College,
00493400, Daymar Institute,
00493700, Jackson State Community College,5.0
00493800, South College,266.0
00494700, West Tennessee Business College,
00494900, Baylor College of Medicine,267.0
00495100, University of Texas Health Science Center at Houston,102.0
00495200, University of Texas Medical Branch at Galveston,113.0
00497200, Galveston College,
00497700, South Texas College of Law,
00498800, Central Virginia Community College,
00499200, Miller-Motte Technical College,
00499600, Dabney S Lancaster Community College,
00499900, Bellingham Technical College,
00500000, Pierce College,
00500100, Edmonds Community College,
00500600, Walla Walla Community College,85.0
00500700, West Virginia Junior College,61.0
00500800, Mountain State College,6.0
00501500, University of Wisconsin - Parkside,445.0
00501900, Universidad Adventista De Las Antillas,
00502200, Bayamon Central University,
00502600, Inter American University of Puerto Rico - Arecibo Campus,
00502700, Inter American University of Puerto Rico - Barranquitas Campus,
00502800, Inter American University of Puerto Rico - Bayamon Campus,
00502900, Inter American University of Puerto Rico - Ponce Campus,
00520400, Beal College,
00520800, College of Westchester (The),
00522000, Salt Lake Community College,304.0
00522300, New River Community College,
00524400, Bluegrass Community & Technical College,
00524500, University of Arkansas Community College at Morrilton,
00525200, Ridgewater College,6.0
00525400, Lanier Technical College,
00525500, Moultrie Technical College,
00525600, Wiregrass Georgia Technical College,
00525800, Hawaii Community College,
00526000, J. F.  Drake State Community and Technical College,
00526300, Minnesota West Community and Technical College,10.0
00526400, Flint Hills Technical College,
00526500, North Central Kansas Technical College,
00526700, Northwest Kansas Technical College,
00527100, Southcentral Kentucky Community and Technical College,
00527300, Gateway Community and Technical College,
00527600, Central Maine Community College,
00527700, Eastern Maine Community College,
00528000, Tennessee College of Applied Technology - Covington,
00528100, Tennessee College of Applied Technology - Elizabethton,
00528200, Tennessee College of Applied Technology-Hartsville,
00528300, Tennessee College of Applied Technology - Newbern,
00529100, White Mountains Community College,11.0
00529400, Waukesha County Technical College,
00530100, Northeast Wisconsin Technical College,
00530400, Chippewa Valley Technical College,
00530600, Bates Technical College,
00530700, Tennessee College of Applied Technology--McMinnville,
00530900, Lake Area Technical Institute,76.0
00531100, Tulsa Technology Center School District No. 18,
00531300, North Central State College,
00531600, Coastal Carolina Community College,
00531700, Forsyth Technical Community College,
00531800, Catawba Valley Community College,
00532000, Cape Fear Community College,
00535100, Tennessee College of Applied Technology - Morristown,
00535200, Tennessee College Of Applied Technology-McKenzie,
00535300, Tennessee College of Applied Technology-Livingston,
00535400, Tennessee College of Applied Technology-Jackson,
00535600, Tennessee College of Applied Technology - Hohenwald,
00535700, Tennessee College of Applied Technology - Crump,
00535800, Tennessee College of Applied Technology - Athens,
00535900, Tennessee College of Applied Technology - Nashville,
00536300, Denmark Technical College,
00537200, South Puget Sound Community College,
00537300, Lake Washington Institute of Technology,
00537800, Northeast State Community College,
00537900, Tennessee College of Applied Technology-Shelbyville,
00538000, Mid-State Technical College,
00538400, Nicolet Area Technical College,
00538700, Northcentral Technical College,
00538900, Gateway Technical College,
00539000, Blackhawk Technical College,
00542900, Rolla Technical Institute Center,
00544700, Randolph Community College,
00544800, Durham Technical Community College,
00544900, Central Carolina Community College,
00545200, Teterboro School of Aeronautics,
00546100, Salem Community College,
00546300, Alamance Community College,
00546400, Richmond Community College,
00546700, SOWELA Technical Community College,
00548900, Central Louisiana Technical Community College,
00549800, Wichita Area Technical College,
00549900, Salina Area Technical College,
00550000, Manhattan Area Technical College,
00551100, Coastal Pines Technical College,
00552500, Southern Maine Community College,
00552600, South Central Louisiana Technical College,
00553300, Saint Paul College - A Community & Technical College,
00553400, St. Cloud Technical and Community College,
00553500, Pine Technical and Community College,
00553700, South Central College,
00554100, Minnesota State Community and Technical College,4.0
00554400, Alexandria Technical and Community College,
00558500, Lively Technical Center,
00559400, D G Erwin Technical Center,
00559600, Emily Griffith Technical College,
00559900, Augusta Technical College,
00560000, Athens Technical College,
00560100, Albany Technical College,
00560700, Sarasota County Technical Institute,
00561200, Manatee Technical College,
00561500, Southern Regional Technical College,
00561700, South Georgia Technical College,
00561800, Savannah Technical College,
00561900, North Georgia Technical College,
00562000, Chattahoochee Technical College,
00562100, Southern Crescent Technical College,
00562200, Georgia Piedmont Technical College,
00562400, Columbus Technical College,
00565500, Hacienda La Puente Adult Education,
00569100, Shelton State Community College,
00569200, Reid State Technical College,
00569700, Northwest - Shoals Community College,
00569900, George Corley Wallace State Community College - Selma,
00570700, Southeast Arkansas College,
00573200, University of Arkansas Community College at Hope,
00573300, Bevill State Community College,
00573400, H. Councill Trenholm State Technical College,
00575200, Clover Park Technical College,
00575300, Owens State Community College,
00575400, Rowan-Cabarrus Community College,
00575700, Lake Superior College,
00575900, Northwest Technical College - Bemidji,
00576000, Northern Maine Community College,
00576100, L. E. Fletcher Technical Community College,
00576300, Central Georgia Technical College,
00616500, Los Angeles County College of Nursing and Allied Health,12.0
00618100, Bridgeport Hospital School of Nursing,
00619100, Saint Vincent's College,
00621400, Blessing Hospital,
00622500, Trinity College of Nursing and Health Sciences,
00622800, Methodist College,
00625700, Saint Elizabeth School of Nursing,
00627300, Mercy College of Health Sciences,
00632400, Laboure College,11.0
00633100, Lawrence Memorial Hospital School of Nursing,1.0
00638500, Chamberlain College of Nursing,
00638900, Goldfarb School of Nursing at Barnes-Jewish College,
00639200, Research Medical Center,
00639900, Bryan College of Health Sciences,
00640400, Nebraska Methodist College of Nursing & Allied Health,1.0
00642100, JFK Medical Center Muhlenberg Harold B. and Dorothy A. Snyder Schools,
00643500, Arnot Ogden Medical Center,1.0
00643800, Phillips Beth Israel School of Nursing,
00647700, Cabarrus College of Health Sciences,
00648700, Aultman College of Nursing and Health Sciences,
00648900, Christ College of Nursing and Health Sciences,
00649400, Good Samaritan College of Nursing and Health Science,
00653400, Citizens School of Nursing,
00661200, Covenant School of Nursing and Allied Health,
00662200, Jefferson College of Health Sciences,
00663900, Bellin College,
00665600, College of Du Page,
00666100, Angelina College,
00672000, College of Alameda,
00673100, Casa Loma College,20.0
00675000, Valencia College,
00675300, Illinois Central College,
00675500, Brown Mackie College (The),
00675600, Northshore Technical Community College,
00676000, University of Maine - Augusta,74.0
00676800, Mid Michigan Community College,
00677100, College for Creative Studies,
00677500, Rainy River Community College,
00677700, Flathead Valley Community College,
00678200, Genesee Community College,
00678500, Schenectady County Community College,
00678700, Clinton Community College - SUNY Office of Community Colleges,
00678800, Tompkins Cortland Community College,
00678900, Columbia - Greene Community College - SUNY Office of Cmnty Colleges,
00679100, SUNY College at Purchase,87.0
00679900, Craven Community College,
00680400, Lakeland Community College,
00680700, Community College of Beaver County,
00681000, Lehigh Carbon Community College,
00681100, Luzerne County Community College,
00681500, Orangeburg - Calhoun Technical College,
00681900, Blue Ridge Community College,
00683500, Dyersburg State Community College,
00683600, Motlow State Community College,
00685800, Unity College,7.0
00686500, Camden County College,
00686700, Columbus State Community College,
00687100, Thomas Nelson Community College,
00687300, Marian Court College,
00689500, University of Nebraska Medical Center,317.0
00690100, Rowan College at Gloucester County,
00691100, Montgomery College,42.0
00693100, Waubonsee Community College,
00693800, Linn-Benton Community College,
00694100, Dallas Christian College,
00694200, Mid-America Christian University,
00694900, Kalamazoo Valley Community College,
00695100, University of South Carolina Upstate,77.0
00696000, Maysville Community and Technical College,
00696100, Jefferson Community and Technical College,
00696200, Hazard Community and Technical College,
00697300, Canada College,
00697700, Great Basin College,
00698200, Naugatuck Valley Community College,
00701200, Samuel Merritt University,71.0
00702500, Lebanon College,
00702600, Icahn School of Medicine at Mount Sinai,162.0
00703100, Pamlico Community College,
00703200, MidAmerica Nazarene University,349.0
00703500, Kettering College,24.0
00704700, Los Angeles Southwest College,16.0
00705000, Bellus Academy,
00705300, Delaware Technical Community College - Owens Campus,
00708500, Mount Vernon Nazarene University,155.0
00709100, Everest Institute,
00709600, College of the Mainland,
00709900, Virginia Highlands Community College,
00710700, Essex County College,
00710800, University of Puerto Rico - Rio Piedras Campus,
00710900, SUNY College at Old Westbury,9.0
00711000, Delaware County Community College,
00711100, North Country Community College,
00711300, Arizona Christian University,
00711800, Parkland College,
00711900, Rend Lake College,
00712000, Des Moines Area Community College,
00713000, Newberry School of Beauty,
00714200, Lyle's College of Beauty,4.0
00716400, Bryan University,
00717000, Lincoln Land Community College,
00717100, Kirtland Community College,
00718700, North Adrian's College of Beauty,
00719000, WyoTech,
00719100, Northampton County Area Community College,2.0
00720300, Salon Success Academy,
00720400, Modern Beauty Academy - Oxnard,
00720600, University of Puerto Rico - Cayey University College,
00722800, University of Puerto Rico - Arecibo,
00723400, Heald College,
00725300, Federico Beauty Institute,
00726000, Southwest Virginia Community College,
00726300, Holy Cross College,6.0
00726400, Mesivta Torah Vodaath Rabbinical Seminary,
00726500, Carl Sandburg College,
00726600, Pima County Community College,
00727500, Eastern Gateway Community College,
00727600, Saint Meinrad School of Theology,
00727900, Hawaii Pacific University,161.0
00728300, Central Arizona College,
00728700, Brazosport College,
00728900, Central Wyoming College,
00729100, St. Luke's College,
00729600, Coleman University,
00729700, Redstone College,35.0
00730300, Lincoln Technical Institute,
00730400, Culinary Institute of America,177.0
00730500, Porter and Chester Institute of Branford,
00731600, Western Iowa Tech Community College,
00732900, ITT Technical Institute,
00735000, Anoka Technical College,
00735100, Brown College,
00736200, Medtech College,
00736700, Marinello Schools of Beauty,
00737100, Marinello School of Beauty,
00737200, Austin's School of Spa Technology,
00737500, Island Drafting & Technical Institute,12.0
00738700, Long Island Beauty School,
00738800, Long Island Beauty School,
00739100, Beauty School of Middletown,
00739400, Berkeley College,
00740500, Wood Tobe - Coburn School,
00743000, Antonelli Institute,18.0
00743600, Kaplan Career Institute,
00743700, Pittsburgh Technical Institute,
00745900, Paier College of Art,7.0
00746500, American Academy of Dramatic Arts,
00746600, LIM College,
00746800, School of Visual Arts,235.0
00746900, Hussian College,
00747000, Art Institute of Pittsburgh (The),130.0
00747600, Marinello Schools of Beauty,
00748400, Newbury College,4.0
00748600, New England Institute of Art (The),
00749100, TESST College of Technology,
00750100, Vatterott College,
00750200, Berkeley College,
00751800, Apex Technical School,
00752600, Florida Panhandle Technical College,
00753100, Academy of Art University,
00753200, Finger Lakes Community College - SUNY Office of Community Colleges,
00753600, Cosumnes River College,
00754000, Missouri Baptist University,
00754400, Appalachian Bible College,
00754700, Lincoln College of Technology,
00754800, Westwood College - Denver North,13.0
00754900, Coyne College,
00755500, Lakes Region Community College,7.0
00756000, River Valley Community College,1.0
00757000, Helena College University of Montana,
00757200, American Musical & Dramatic Academy,
00758200, Aims Community College,
00758800, Capri College,
00759300, Parisian Beauty Academy,
00759800, Hocking Technical College,
00760000, International Beauty School,
00760200, Northeastern Technical College,
00760600, Bryman College,
00760700, Concorde Career College,5.0
00761700, Carnegie Institute,
00763500, Capital Community College,
00764000, Fayetteville Technical Community College,
00764400, Lake Land College,
00764900, Rocky Mountain College of Art + Design,
00765600, American College of Hairstyling-Cedar Rapids,
00765800, American College of Hairstyling-Des Moines,
00765900, La' James College of Hairstyling,
00766900, Southwest Wisconsin Technical College,
00767800, Spartan College of Aeronautics and Technology,32.0
00768400, Kishwaukee College,
00768600, Southern University at Shreveport - Bossier City,
00768700, James Sprunt Community College,
00769000, Kankakee Community College,
00769100, McHenry County College,
00769200, Moraine Valley Community College,
00769300, Shawnee Community College,
00769400, College of Lake County,
00770700, Columbia College,
00771300, Skyline College,
00771700, Capri College,
00772900, County College of Morris,
00773000, Burlington County College - Pemberton Campus,
00773100, Raritan Valley Community College,
00773800, Southern Arkansas University Tech,
00776400, Southeast Technical Institute,
00778000, New Castle School of Trades,
00778100, Kaplan Career Institute,
00778200, Tennessee College of Applied Technology - Dickson,
00780400, Star Career Academy,
00781400, Brookstone College of Business,
00781900, Art Institute of Portland (The),
00783900, Triangle Tech,
00784500, New England Institute of Technology,
00787000, Hillsborough Community College,
00787100, George C. Wallace State Community College,
00789200, Sampson Community College,
00789300, Flagler College,36.0
00791200, Thaddeus Stevens College of Technology,
00793000, Concorde Career College,10.0
00793300, Front Range Community College,
00793600, Lincoln College of Technology,
00793800, Lincoln College of Technology,
00794700, Beth Medrash Govoha of America,1.0
00794800, Wilmington University,
00795000, West Shore Community College,
00795400, Normandale Community College,
00798500, South Piedmont Community College,
00798600, Halifax Community College,
00798700, Bladen Community College,
00798800, Martin Community College,
00799300," California State University, Bakersfield",80.0
00803700, Gateway Community College,
00803800, Middlesex Community College,
00806700, Louisiana State University Health Sciences Center in Shreveport,38.0
00807100, Concorde Career College,7.0
00807300, Butte College,
00807600, John A. Logan College,
00807800, Springfield Technical Community College,
00808000, State Fair Community College,
00808100, Carteret Community College,
00808200, Cleveland Community College,
00808300, Haywood Community College,
00808500, McDowell Technical Community College,
00808700, Montgomery Community College,
00809000, Everest College,
00813300, Zane State College,
00814500, Nashville State Community College,
00815500, Evergreen State College (The),624.0
00815700, Theatre of Arts,
00817500, Howard Community College,
00821700, Paul Mitchell the School Green Bay,
00822100, Universal Technical Institute,31.0
00822800, Seward County Community College/Area Technical School,
00824400, Johnson County Community College,86.0
00824600, Dine College,
00826000, Iowa School of Beauty,
00826900, Hillyard Technical Center,
00827800, Terra State Community College,
00828400, Mitchell Technical Institute,11.0
00830300, GateWay Community College,12.0
00830400, Scottsdale Community College,
00830800, Cecil College,
00831000, Auburn University Montgomery,169.0
00833200, Marinello School of Beauty,
00835000, Art Institute of Philadelphia (The),56.0
00840300, Indian Hills Community College,
00840400, Brookdale Community College,
00842400, La' James International College,
00842500, Daymar College,
00846600, Southwestern Community College,
00849400, Ho Ho Kus Schl of Trade & Tech Sciences,
00853700, Concorde Career College,42.0
00854300, Atlanta Technical College,
00855700, Nash Community College,
00855800, Beaufort County Community College,
00856800, Vet Tech Institute,
00859600, West Los Angeles College,4.0
00859700, Feather River College,
00860900, Rabbinical College of America,
00861200, Robeson Community College,
00861300, Roanoke Chowan Community College,
00861400, Rabbinical College Bobover Yeshiva Bnei Zion,
00861700, Rabbinical Seminary Mkor Chaim,
00863500, IntelliTec Medical Institute,
00865800, O'Briens Aveda Institute,
00865900, Lord Fairfax Community College,
00866000, Germanna Community College,
00866100, Southside Virginia Community College,
00867700, Northwest State Community College,
00869400, Rasmussen College,
00884300, Alaska Bible College,
00884400, California Christian College,
00884600, Wright Institute (The),54.0
00884800, Warner University,10.0
00884900, Palm Beach Atlantic University,
00885500, Edgecombe Community College,
00886000, SIT,28.0
00886200, East Central College,
00886300, Walters State Community College,
00886400, Arizona Academy of Beauty,
00887100, Concorde Career College,26.0
00887400, Marinello School of Beauty,
00887800, Miami International University of Art & Design,
00888000, Morrison Institute of Technology,
00888700, Concorde Career College,25.0
00889600, Pikes Peak Community College,
00890200, Columbia Central University,
00890300, College of the Canyons,
00890600, Macomb Community College,
00891600, New England Law | Boston,28.0
00891800, Saddleback College,1.0
00893800, Graham Hospital School of Nursing,
00893900, Cannella School of Hair Design,
00895500, Salon Professional Academy (The),
00897600, Clayton State University,
00898800, Lurleen B. Wallace Community College,
00901000, Madisonville Community College,
00902200, Associated Technical College,3.0
00903200, Empire College,6.0
00904700, Huntington Junior College of Business,
00905400, West Virginia Northern Community College,1.0
00905800, Bethel University,327.0
00907700, Utica School of Commerce,
00907800, Capri Institute of Hair Design,
00907900, Everest College,
00908200, International Business College,
00908900, Hannibal - LaGrange University,76.0
00914500, Governors State University,128.0
00915600, Wayne County Schools Career Center,
00915700, WyoTech,417.0
00915900, Paul D. Camp Community College,
00916000, Rappahannock Community College,
00916300, San Antonio College,
00918500, Rose State College,
00918600, Dean Institute of Technology,
00919200, Sierra Nevada College,
00919400, Lakeshore Technical College,
00920400, Kiamichi Technology Center,
00922500, Texas State Technical College Harlingen,
00922600, Francis Marion University,132.0
00923000, Wayne County Community College District,
00923100, Washington County Community College,
00923600, Nashua Community College,29.0
00925600, Moraine Park Technical College,
00925900, Laramie County Community College,
00926700, Everest College,
00927000, Art Institute of Atlanta (The),95.0
00927500, Northern Kentucky University,159.0
00928300, Midway Paris Beauty School,
00928400, Brittany Beauty School -,
00931300, Daymar College,
00931400, Great Falls College Montana State University,
00932200, Williamsburg Technical College,
00933300, University of Illinois at Springfield,4.0
00933500, Mesivta of Eastern Parkway Rabbinical Seminary,
00933600, Johnston Community College,
00934400, Ramapo College of New Jersey,102.0
00934500, Stockton University,165.0
00935400, Sanford College of Nursing,
00938700, Perry Technical Institute,18.0
00940100, Colorado Christian University,25.0
00940700, Lincoln College of New England,
00941200, Fortis College,
00941900, State College of Beauty Culture,
00942000, Sanford-Brown College,
00943000, Tri-County Community College,
00944900, Pennco Tech,10.0
00946400, Tennessee College of Applied Technology-Pulaski,
00946600, Kaplan College,
00947900, St. Paul's School of Nursing,
00950700, Georgia Highlands College,
00952000, National Academy of Beauty Arts,
00952300, La'James International College,
00953500, Staunton School of Cosmetology,
00953700, Virginia School of Hair Design,
00954200, Community College of Denver,
00954300, Red Rocks Community College,
00954400, Spokane Falls Community College,
00954900, Western Texas College,
00959000, Independence College of Cosmetology,
00959300, La' James International College,
00959500, Cannella School of Hair Design,
00961800, Tulsa Welding School,
00962100, Herzing University,145.0
00962900, Mountain Empire Community College,
00963500, Florida International University,79.0
00964500, Bard College at Simon's Rock,91.0
00964600, Piedmont Community College,
00964700, Oklahoma State University - Oklahoma City,
00965100, Texas A&M International University,
00965200," University of Puerto Rico, Ponce",
00968400, Blue Ridge Community College,
00970400, North Seattle College,12.0
00970600, South Seattle College,
00970800, Eve's College of Hairstyling,
00971000, Tennessee College of Applied Technology - Oneida/Huntsville,
00972100, Bradford School,101.0
00972300, Aria Health School of Nursing,
00973900, Glen Dow Academy of Hair Design & Salons,
00974000, Inver Hills Community College,
00974100, University of Texas at Dallas,87.0
00974300, Bellevue University,
00974400, Fox Valley Technical College,
00974700, Gordon Conwell Theological Seminary,81.0
00974800, Carrington College,16.0
00975600, University of Massachusetts Medical Center,108.0
00976300, Tulsa Community College,
00976400, Tunxis Community College,
00976500, Three Rivers Community College,
00976700, Olive-Harvey College,
00976800, University of North Texas Health Science Center at Fort Worth,93.0
00976900, Metropolitan College of New York,
00978200, Saint Luke's College of Health Sciences,6.0
00979500, Missouri College,
00979700, Midland College,
00980000, Rush University,761.0
00982600, Kennebec Valley Community College,
00982800, Everest Institute,
00984100, University of North Florida,
00985500, Yeshiva Toras Chaim Talmudical Seminary,
00986200, Clarkson College,
00986300, Pennsylvania College of Health Sciences,
00987700, Henri's School of Hair Design,
00989200, Duluth Business University,
00989600, Oakton Community College,
00989900, Lowell Academy Hair Styling Institute,
00990200, Sheridan Technical College,
00990300, Vance - Granville Community College,
00991000, Technical College of the Lowcountry - Beaufort Campus,
00991100, University of South Carolina Regional Campuses,73.0
00991200, Volunteer State Community College,
00991400, Roane State Community College,
00991700, Ivy Tech Community College of Indiana,
00992800, Piedmont Virginia Community College,
00992900, SUNY College of Optometry,238.0
